name,sys_utterance,user_utterance,UI3average,UI3average_diff,
1902F4006_090, 旅行に行くときはなにか目的はありますか？,美味しいものとか温泉とかテーマがあるのか景色とか,4.8,0,
1902F4006_091, 「温泉」などリフレッシュするためにいきますか？,＊,5.4,0.600000000000001,
1902F4006_092, なるほど。,＊,4,-1.4,
1902F4006_093, その旅先で美味しい食べ物はたべましたか・・,＊,5.6,1.6,
1902F4006_094, 具体的には教えてもらえますか？,鳥の天ぷらでとり天発祥の店の所で食べたのが過ごし方です,6.2,0.600000000000001,
1902F4006_095, それは、美味しそうですね。,＊,4.8,-1.4,
1902F4006_096, ほかには何か面白いことはありましたか？,家族風呂貸切の温泉に入ったので家族全員に入れて楽しかったです,5.8,1,
1902F4006_097, なるほど、それは素晴らしい経験ですね。,＊,4.4,-1.4,
1902F4006_098, 貴重な体験談をありがとうございました。,＊,4.4,0,
1902F4006_100, 学生時代、たいへんだった体験はありますか？,ダンス部だったので文化祭の発表で練習するのも大変でした,4.8,0.8,
1902F4006_101, その時、どんなことをしたのですか？,自分たちで作ったダンス発表するので皆でも息を合わせるのとかねけこ練習しました,5.2,0.4,
1902F4006_102, ほかには、ありますか？,クラスの出し物でも文化祭でお店をするのでみんなでススキとかを取りに行って和風の味噌煮池袋しました,5.2,0,
1902F4006_103, それはご活躍されたんですね・・,マイクラ馬の方に入ってたので手伝ったですか,3.8,-1.4,
1902F4006_104, なるほど、そうなんですね。,＊,3.6,-0.2,
1902F4006_107, 貴重な体験談をありがとうございました・・,＊,4,1.6,
1902F4006_110, なるほど、そうなんですね。,＊,4,1.6,
1902F4006_111, 人工知能を搭載した、ルンバのような家電を使ったことはありますか？,群馬とかはないです,3.4,-0.6,
1902F4006_112, グーグルホームのようなスピーカーを使って、家事を効率化させたいとは思いますか？,＊,5,1.6,
1902F4006_113, 一度ネットワークにつなぐと、あとはラクなようですよ。,＊,3.8,-1.2,
1902F4006_114, 自動でカーテンをあけしめしてくれたり、ルンバで掃除を済ませてくれたりするそうです。,＊,3.8,0,
1902F4006_115, 面白いですよね。,＊,3.8,0,
1902F4006_116, ありがとうございました・・,＊,3.8,0,
1902F4007_005, なるほど、そうなんですね。,＊,4.2,-1.6,
1902F4007_010, 甘いものと、からいものどちらがお好きですか？,どっちも好きなんだけどもどちらかと言えば甘いものが好きですね,4.8,0.4,
1902F4007_011, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,元気なんですけどもうちょっと年も入ってきたせいかちょっと生クリームとか重たいのがあんまり買ってきてでも好きなんですけど,5.6,0.8,
1902F4007_012, なるほど、それは美味しそうですね・・,＊,4.8,-0.8,
1902F4007_013, 普段はどこでスイーツを買いますか？,買い物行ったついでにスーパーでちょっと買ったりとかそうですね買わないんですよね,4.8,0,
1902F4007_014, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,デパートの地下とかでたまに買ったりしますね持って帰って子供たちと一緒に食べたりとかしますねはい,5.2,0.4,
1902F4007_015, 具体的にはどういったものですか？,ケーキ可愛いです金を言っててもそんなに顔わけじゃないんですけども最近は美味しい食パン連絡均とかで売ってるのが流行ってるみたいでそれをご飯の美味しいところ教えてもらって買いに行ったりしますね,5.6,0.4,
1902F4007_016, なるほど、それは美味しそうですね・・,＊,4,-1.6,
1902F4007_019, 休日は家で過ごすほうが多いですか？外出することが多いですか？,外出することの方が多いですねあのホットヨガをやってますのでそのホットヨガに行ったりとかあとお友達に誘われてご飯食べに行ったりとかっていうことが結構多いですね,5.4,1.8,
1902F4007_020, スポーツをする目的は何ですか？,ホットヨガは1年ぐらい前からやってるんですけどももうそろそろちょっと運動しないとだめかなと思ってやり始めたんですけどすごく冷え性で困ってたのですけどそれが最近そういうのがなくなってきて体が結構真冬でもそんなに混まなくてよくなったので行って良かったなと思ってます,6,0.6,
1902F4007_021, なるほど、健康的で、ステキですね・・,＊,4.4,-1.6,
1902F4007_022, 健康のために、気をつけていることはありますか？,言ってたんですけど甘酒を2週間に1回ぐらいで作ってそれを毎朝食べると言うか一口てるけどもそれを1年もないくらいなんですけど始めたら来ないだけで県外から連絡入れますって先生に教えていただいてちょっと嬉しかったことがありました,6.4,2,
1902F4007_023, すごいですね。,＊,5,-1.4,
1902F4007_024, ありがとうございます。参考にさせていただきます。,＊,4.8,-0.2,
1902F4007_025, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,＊,5,0.2,
1902F4007_026, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,そうですね行ってみたいですね,5.4,0.4,
1902F4007_027, パリで開催されるオリンピックを、見にいく予定はありますか？,行ってみたいけどちょっととかなとか考えないんですけどね,4,-1.4,
1902F4007_028, そうなんですね。,＊,4,0,
1902F4007_029, オリンピックは今までに見たことはありますか？,生で見たことはないですねいつもテレビで見るぐらいで,3.8,-0.2,
1902F4007_030, そうですか。そのスポーツはテレビで鑑賞はされますか・・,そうですねあんまりスポーツ自体を治すのルールとかもあんまり知らないと言ったらフィギュアスケートそうですねそれぐらいですかね,3.8,0,
1902F4007_031, なるほど。,＊,4,0.2,
1902F4007_032, ありがとうございました・・,＊,4,0,
1902F4007_033, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,家にいるときはぼーっとしてることもあるんですけど食事の用意とか掃除してたりとか火事が多いんですかね,4.2,0.2,
1902F4007_034, 家事はひとりでぜんぶしますか？家族は協力してくれたりしますか？,そうですね基本は私がまやんですけどもたまに娘に行ってもらったりお願いしたら言うね今日も洗濯物が雨であったので書きにくいから夕方待っといてねって言って出てくるかなってちょっと期待しながら帰る,6,1.8,
1902F4007_035, なるほど、そうなんですね。,＊,4,-2,
1902F4007_036, 人工知能を搭載した、ルンバのような家電を使ったことはありますか？,思ってるんだよねでもねもう眠ってどこかに眠ってて使ってたんですけど結構そうするとどっかに乗り上げて会ってかわいそうなことになってることが多かったのでずっと使ってないんだよね,6.4,2.4,
1902F4007_037, そうですね・・ぜひ参考にさせていただきます。,＊,4.2,-2.2,
1902F4007_039, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,孫悟空の額は決まってるクラッシックはあまり聞かないですね,4.6,0.6,
1902F4007_040, 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,音楽はね私は子供達が効いてる効いてそれ何ていう曲って聞いたりとかして最近のお菓子のお金は持たないですよ子供たちが聞いてるので私も一緒によね,5.4,0.800000000000001,
1902F4007_041, なるほど、そうなんですね。,＊,4.2,-1.2,
1902F4007_042, カラオケは好きですか？,1回も行くんですけども,3.8,-0.4,
1902F4007_043, カラオケでよくなにをうたうのですか？,ちょっと思いつかないですいません,2.8,-1,
